-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2014 through 12/31/2023 
Location: Latitude  6.5   Longitude -75.95 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1255.81 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
-END HEADER-
YEAR,MO,DY,WS10M_MAX
2017,5,13,2.98
2017,5,14,3.35
2017,5,15,3.53
2017,5,16,3.03
2017,5,17,2.74
2017,5,18,3.03
2017,5,19,2.7
2017,5,20,5.43
2017,5,21,3.09
2017,5,22,3.2
2017,5,23,2.51
2017,5,24,2.14
2017,5,25,2.55
2017,5,26,2.91
2017,5,27,2.84
2017,5,28,2.64
2017,5,29,3.0
2017,5,30,2.55
2017,5,31,2.29
2017,6,1,2.21
2017,6,2,1.84
2017,6,3,2.43
2017,6,4,2.57
2017,6,5,1.87
2017,6,6,2.28
2017,6,7,3.24
2017,6,8,2.74
2017,6,9,3.2
2017,6,10,2.84
2017,6,11,2.45
2017,6,12,3.38
2017,6,13,2.43
2017,6,14,2.59
2017,6,15,2.83
2017,6,16,3.19
2017,6,17,1.78
2017,6,18,2.72
2017,6,19,2.53
2017,6,20,1.75
2017,6,21,2.72
2017,6,22,2.68
2017,6,23,2.21
2017,6,24,2.17
2017,6,25,3.0
2017,6,26,2.92
2017,6,27,2.42
2017,6,28,2.21
2017,6,29,3.45
2017,6,30,2.03
2017,7,1,2.27
2017,7,2,2.52
2017,7,3,2.17
2017,7,4,3.09
2017,7,5,2.5
2017,7,6,2.89
2017,7,7,1.48
2017,7,8,2.56
2017,7,9,2.71
2017,7,10,2.73
2017,7,11,2.39
2017,7,12,2.07
2017,7,13,3.64
2017,7,14,2.48
2017,7,15,2.4
2017,7,16,3.16
2017,7,17,2.66
2017,7,18,2.84
2017,7,19,2.95
2017,7,20,2.23
2017,7,21,2.54
2017,7,22,3.24
2017,7,23,1.79
2017,7,24,2.02
2017,7,25,1.74
2017,7,26,2.3
2017,7,27,2.3
2017,7,28,2.5
2017,7,29,2.8
2017,7,30,3.3
2017,7,31,2.41
2017,8,1,2.54
2017,8,2,2.72
2017,8,3,2.91
2017,8,4,3.27
2017,8,5,2.34
2017,8,6,2.09
2017,8,7,2.38
2017,8,8,3.84
2017,8,9,2.67
2017,8,10,2.24
2017,8,11,2.23
2017,8,12,3.24
2017,8,13,2.52
2017,8,14,2.18
2017,8,15,2.95
2017,8,16,3.43
2017,8,17,3.8
2017,8,18,2.82
2017,8,19,4.02
2017,8,20,1.66
2017,8,21,1.54
2017,8,22,2.55
2017,8,23,2.98
2017,8,24,2.62
2017,8,25,2.55
2017,8,26,2.45
2017,8,27,2.52
2017,8,28,2.36
2017,8,29,2.92
2017,8,30,3.06
2017,8,31,2.41
2017,9,1,2.1
2017,9,2,2.09
2017,9,3,1.73
2017,9,4,2.35
2017,9,5,3.14
2017,9,6,2.43
2017,9,7,3.18
2017,9,8,3.44
2017,9,9,3.01
2017,9,10,3.16
2017,9,11,2.75
2017,9,12,4.01
2017,9,13,2.61
2017,9,14,4.09
2017,9,15,2.84
2017,9,16,3.26
2017,9,17,2.41
2017,9,18,2.87
2017,9,19,3.41
2017,9,20,2.27
2017,9,21,2.98
2017,9,22,2.74
2017,9,23,4.48
2017,9,24,2.48
2017,9,25,2.62
2017,9,26,2.34
2017,9,27,3.2
2017,9,28,3.91
2017,9,29,4.15
2017,9,30,4.48
2017,10,1,3.11
2017,10,2,2.85
2017,10,3,4.36
2017,10,4,4.13
2017,10,5,5.18
2017,10,6,2.27
2017,10,7,2.36
2017,10,8,2.89
2017,10,9,3.52
2017,10,10,3.04
2017,10,11,2.51
2017,10,12,2.94
2017,10,13,3.12
2017,10,14,3.27
2017,10,15,2.61
2017,10,16,2.03
2017,10,17,1.56
2017,10,18,2.18
2017,10,19,3.09
2017,10,20,2.58
2017,10,21,2.53
2017,10,22,3.45
2017,10,23,3.46
2017,10,24,3.38
2017,10,25,2.67
2017,10,26,2.27
2017,10,27,3.19
2017,10,28,1.49
2017,10,29,3.41
2017,10,30,2.7
2017,10,31,3.35
2017,11,1,3.14
2017,11,2,3.2
2017,11,3,3.54
2017,11,4,3.16
2017,11,5,4.04
2017,11,6,3.65
2017,11,7,3.23
2017,11,8,4.7
2017,11,9,4.38
2017,11,10,4.07
2017,11,11,2.84
2017,11,12,2.92
2017,11,13,5.76
2017,11,14,3.41
2017,11,15,2.74
2017,11,16,4.02
2017,11,17,3.88
2017,11,18,3.0
2017,11,19,3.37
2017,11,20,3.8
2017,11,21,3.88
2017,11,22,4.55
2017,11,23,3.44
2017,11,24,4.98
2017,11,25,1.83
2017,11,26,2.93
2017,11,27,5.15
2017,11,28,2.74
2017,11,29,3.53
2017,11,30,3.27
2017,12,1,3.85
2017,12,2,3.5
2017,12,3,2.91
2017,12,4,2.55
2017,12,5,2.33
2017,12,6,3.18
2017,12,7,3.02
2017,12,8,3.21
2017,12,9,3.67
2017,12,10,3.55
2017,12,11,3.89
2017,12,12,5.19
2017,12,13,2.91
2017,12,14,2.5
2017,12,15,2.55
2017,12,16,2.52
2017,12,17,1.86
2017,12,18,2.14
2017,12,19,2.52
2017,12,20,2.87
2017,12,21,2.18
2017,12,22,2.84
2017,12,23,2.51
2017,12,24,2.06
2017,12,25,3.31
2017,12,26,3.27
2017,12,27,2.95
2017,12,28,2.72
2017,12,29,3.45
2017,12,30,3.28
2017,12,31,3.22
2018,1,1,3.02
2018,1,2,3.85
2018,1,3,2.22
2018,1,4,3.55
2018,1,5,3.18
2018,1,6,2.7
2018,1,7,3.34
2018,1,8,3.59
2018,1,9,3.7
2018,1,10,3.29
2018,1,11,2.99
2018,1,12,3.16
2018,1,13,3.82
2018,1,14,2.87
2018,1,15,2.33
2018,1,16,2.62
2018,1,17,3.52
2018,1,18,3.24
2018,1,19,2.48
2018,1,20,1.65
2018,1,21,2.25
2018,1,22,2.06
2018,1,23,1.48
2018,1,24,1.98
2018,1,25,1.8
2018,1,26,2.55
2018,1,27,3.19
2018,1,28,2.45
2018,1,29,2.77
2018,1,30,2.88
2018,1,31,1.8
2018,2,1,2.98
2018,2,2,3.69
2018,2,3,3.78
2018,2,4,3.67
2018,2,5,3.87
2018,2,6,3.45
2018,2,7,3.91
2018,2,8,3.4
2018,2,9,3.43
2018,2,10,3.55
2018,2,11,3.41
2018,2,12,3.35
2018,2,13,2.58
2018,2,14,2.72
2018,2,15,2.88
2018,2,16,2.83
2018,2,17,2.33
2018,2,18,2.88
2018,2,19,3.34
2018,2,20,3.27
2018,2,21,2.89
2018,2,22,3.3
2018,2,23,3.02
2018,2,24,3.21
2018,2,25,3.07
2018,2,26,3.53
2018,2,27,4.21
2018,2,28,4.31
2018,3,1,3.45
2018,3,2,3.22
2018,3,3,3.05
2018,3,4,3.5
2018,3,5,3.19
2018,3,6,3.38
2018,3,7,2.27
2018,3,8,2.66
2018,3,9,3.88
2018,3,10,1.91
2018,3,11,2.4
2018,3,12,3.05
2018,3,13,2.77
2018,3,14,2.74
2018,3,15,2.79
2018,3,16,3.45
2018,3,17,3.2
2018,3,18,3.77
2018,3,19,4.18
2018,3,20,3.64
2018,3,21,1.91
2018,3,22,1.93
2018,3,23,2.05
2018,3,24,3.5
2018,3,25,2.94
2018,3,26,2.55
2018,3,27,3.33
2018,3,28,2.68
2018,3,29,1.55
2018,3,30,2.55
2018,3,31,3.64
2018,4,1,4.13
2018,4,2,3.74
2018,4,3,2.95
2018,4,4,3.04
2018,4,5,3.49
2018,4,6,2.73
2018,4,7,3.2
2018,4,8,3.3
2018,4,9,3.84
2018,4,10,3.63
2018,4,11,4.3
2018,4,12,2.96
2018,4,13,3.6
2018,4,14,2.49
2018,4,15,1.66
2018,4,16,1.97
2018,4,17,2.22
2018,4,18,1.38
2018,4,19,1.8
2018,4,20,2.05
2018,4,21,2.13
2018,4,22,2.3
2018,4,23,1.82
2018,4,24,2.52
2018,4,25,3.26
2018,4,26,2.91
2018,4,27,2.65
2018,4,28,2.59
2018,4,29,2.84
2018,4,30,2.88
2018,5,1,3.95
2018,5,2,2.46
2018,5,3,3.34
2018,5,4,3.57
2018,5,5,1.84
2018,5,6,2.63
2018,5,7,2.93
2018,5,8,3.03
2018,5,9,2.34
2018,5,10,3.27
2018,5,11,3.09
2018,5,12,2.98
2018,5,13,2.62
2018,5,14,3.08
2018,5,15,3.19
2018,5,16,3.03
2018,5,17,2.81
2018,5,18,3.73
2018,5,19,2.2
2018,5,20,2.16
2018,5,21,2.41
2018,5,22,3.95
2018,5,23,1.91
2018,5,24,2.96
2018,5,25,2.73
2018,5,26,4.09
2018,5,27,4.0
2018,5,28,2.65
2018,5,29,2.13
2018,5,30,2.48
2018,5,31,2.77
2018,6,1,1.31
2018,6,2,1.98
2018,6,3,1.99
2018,6,4,2.11
2018,6,5,2.39
2018,6,6,3.32
2018,6,7,2.35
2018,6,8,2.07
2018,6,9,2.55
2018,6,10,2.71
2018,6,11,2.81
2018,6,12,2.94
2018,6,13,2.49
2018,6,14,2.25
2018,6,15,2.21
2018,6,16,2.13
2018,6,17,1.75
2018,6,18,2.23
2018,6,19,2.81
2018,6,20,2.23
2018,6,21,2.41
2018,6,22,2.18
2018,6,23,2.27
2018,6,24,2.26
2018,6,25,1.98
2018,6,26,3.43
2018,6,27,2.67
2018,6,28,2.38
2018,6,29,2.83
2018,6,30,2.23
2018,7,1,2.83
2018,7,2,2.59
2018,7,3,1.56
2018,7,4,2.5
2018,7,5,2.3
2018,7,6,2.97
2018,7,7,2.86
2018,7,8,1.58
2018,7,9,2.2
2018,7,10,3.09
2018,7,11,2.34
2018,7,12,1.73
2018,7,13,2.02
2018,7,14,2.12
2018,7,15,1.73
2018,7,16,2.62
2018,7,17,1.89
2018,7,18,1.98
2018,7,19,2.21
2018,7,20,1.98
2018,7,21,2.05
2018,7,22,3.0
2018,7,23,2.82
2018,7,24,3.52
2018,7,25,2.07
2018,7,26,2.12
2018,7,27,2.9
2018,7,28,2.57
2018,7,29,2.83
2018,7,30,3.05
2018,7,31,2.56
2018,8,1,2.38
2018,8,2,1.89
2018,8,3,1.87
2018,8,4,1.91
2018,8,5,1.7
2018,8,6,2.54
2018,8,7,1.52
2018,8,8,1.62
2018,8,9,1.53
2018,8,10,1.68
2018,8,11,1.68
2018,8,12,1.4
2018,8,13,2.96
2018,8,14,3.49
2018,8,15,2.26
2018,8,16,1.68
2018,8,17,2.06
2018,8,18,3.63
2018,8,19,2.28
2018,8,20,1.69
2018,8,21,2.28
2018,8,22,2.11
2018,8,23,1.45
2018,8,24,2.19
2018,8,25,1.95
2018,8,26,2.04
2018,8,27,2.52
2018,8,28,2.21
2018,8,29,3.13
2018,8,30,3.6
2018,8,31,3.23
2018,9,1,2.73
2018,9,2,2.18
2018,9,3,2.37
2018,9,4,3.42
2018,9,5,2.59
2018,9,6,2.82
2018,9,7,3.9
2018,9,8,2.38
2018,9,9,1.93
2018,9,10,2.48
2018,9,11,3.55
2018,9,12,2.43
2018,9,13,2.95
2018,9,14,3.84
2018,9,15,2.84
2018,9,16,3.05
2018,9,17,2.55
2018,9,18,2.36
2018,9,19,2.18
2018,9,20,2.86
2018,9,21,2.6
2018,9,22,1.99
2018,9,23,2.81
2018,9,24,1.78
2018,9,25,2.31
2018,9,26,3.67
2018,9,27,2.81
2018,9,28,2.88
2018,9,29,3.02
2018,9,30,1.91
2018,10,1,4.2
2018,10,2,3.73
2018,10,3,3.41
2018,10,4,3.26
2018,10,5,3.3
2018,10,6,3.09
2018,10,7,2.8
2018,10,8,3.28
2018,10,9,3.14
2018,10,10,3.45
2018,10,11,3.02
2018,10,12,5.14
2018,10,13,3.77
2018,10,14,3.38
2018,10,15,2.87
2018,10,16,3.2
2018,10,17,3.07
2018,10,18,3.99
2018,10,19,3.32
2018,10,20,3.73
2018,10,21,3.85
2018,10,22,4.73
2018,10,23,3.75
2018,10,24,3.69
2018,10,25,3.57
2018,10,26,3.48
2018,10,27,3.05
2018,10,28,4.13
2018,10,29,2.0
2018,10,30,2.98
2018,10,31,3.11
2018,11,1,2.96
2018,11,2,2.46
2018,11,3,2.53
2018,11,4,3.28
2018,11,5,3.41
2018,11,6,3.52
2018,11,7,3.15
2018,11,8,2.57
2018,11,9,2.34
2018,11,10,2.02
2018,11,11,3.15
2018,11,12,1.96
2018,11,13,3.74
2018,11,14,3.21
2018,11,15,3.12
2018,11,16,2.37
2018,11,17,3.34
2018,11,18,1.62
2018,11,19,3.0
2018,11,20,3.11
2018,11,21,3.01
2018,11,22,3.56
2018,11,23,2.68
2018,11,24,3.16
2018,11,25,2.55
2018,11,26,2.57
2018,11,27,4.03
2018,11,28,3.05
2018,11,29,4.17
2018,11,30,3.12
2018,12,1,3.33
2018,12,2,4.18
2018,12,3,3.49
2018,12,4,5.09
2018,12,5,2.79
2018,12,6,2.85
2018,12,7,2.8
2018,12,8,3.12
2018,12,9,2.19
2018,12,10,3.0
2018,12,11,2.17
2018,12,12,2.7
2018,12,13,2.13
2018,12,14,1.95
2018,12,15,2.38
2018,12,16,2.62
2018,12,17,2.55
2018,12,18,3.14
2018,12,19,2.68
2018,12,20,3.95
2018,12,21,2.84
2018,12,22,2.38
2018,12,23,2.29
2018,12,24,2.59
2018,12,25,2.54
2018,12,26,2.45
2018,12,27,1.69
2018,12,28,2.39
2018,12,29,2.47
2018,12,30,2.88
2018,12,31,1.8
2019,1,1,2.08
2019,1,2,2.16
2019,1,3,1.73
2019,1,4,2.08
2019,1,5,2.62
2019,1,6,3.25
2019,1,7,3.22
2019,1,8,3.05
2019,1,9,3.66
2019,1,10,3.29
2019,1,11,3.46
2019,1,12,2.99
2019,1,13,2.1
2019,1,14,2.53
2019,1,15,2.9
2019,1,16,2.78
2019,1,17,2.53
2019,1,18,2.54
2019,1,19,2.38
2019,1,20,2.99
2019,1,21,1.75
2019,1,22,2.28
2019,1,23,2.63
2019,1,24,2.33
2019,1,25,2.34
2019,1,26,2.2
2019,1,27,3.19
2019,1,28,2.77
2019,1,29,2.66
2019,1,30,3.6
2019,1,31,3.62
2019,2,1,3.23
2019,2,2,3.05
2019,2,3,3.27
2019,2,4,3.24
2019,2,5,2.67
2019,2,6,3.04
2019,2,7,3.69
2019,2,8,3.39
2019,2,9,2.98
2019,2,10,2.71
2019,2,11,2.53
2019,2,12,2.2
2019,2,13,3.4
2019,2,14,2.09
2019,2,15,3.55
2019,2,16,3.3
2019,2,17,3.48
2019,2,18,3.36
2019,2,19,2.13
2019,2,20,2.98
2019,2,21,2.96
2019,2,22,2.76
2019,2,23,3.12
2019,2,24,2.91
2019,2,25,2.93
2019,2,26,2.95
2019,2,27,3.15
2019,2,28,2.8
2019,3,1,3.36
2019,3,2,2.52
2019,3,3,2.73
2019,3,4,3.46
2019,3,5,2.96
2019,3,6,3.49
2019,3,7,3.25
2019,3,8,3.13
2019,3,9,2.57
2019,3,10,3.02
2019,3,11,2.42
2019,3,12,3.49
2019,3,13,3.42
2019,3,14,2.76
2019,3,15,2.53
2019,3,16,2.73
2019,3,17,1.95
2019,3,18,3.04
2019,3,19,3.04
2019,3,20,3.54
2019,3,21,3.06
2019,3,22,3.68
2019,3,23,2.19
2019,3,24,2.38
2019,3,25,2.47
2019,3,26,1.98
2019,3,27,3.06
2019,3,28,3.75
2019,3,29,2.72
2019,3,30,2.52
2019,3,31,2.2
2019,4,1,3.21
2019,4,2,2.43
2019,4,3,3.57
2019,4,4,3.75
2019,4,5,1.87
2019,4,6,2.55
2019,4,7,3.34
2019,4,8,2.79
2019,4,9,4.78
2019,4,10,3.44
2019,4,11,2.03
2019,4,12,2.8
2019,4,13,3.46
2019,4,14,3.4
2019,4,15,1.64
2019,4,16,3.26
2019,4,17,3.45
2019,4,18,2.93
2019,4,19,3.75
2019,4,20,2.96
2019,4,21,3.29
2019,4,22,2.4
2019,4,23,4.09
2019,4,24,2.84
2019,4,25,3.18
2019,4,26,2.59
2019,4,27,1.98
2019,4,28,1.52
2019,4,29,2.93
2019,4,30,2.05
2019,5,1,1.76
2019,5,2,2.37
2019,5,3,1.94
2019,5,4,2.7
2019,5,5,2.11
2019,5,6,2.72
2019,5,7,3.14
2019,5,8,5.98
2019,5,9,3.62
2019,5,10,2.99
2019,5,11,2.7
2019,5,12,2.26
2019,5,13,2.76
2019,5,14,2.6
2019,5,15,1.76
2019,5,16,2.88
2019,5,17,2.92
2019,5,18,2.34
2019,5,19,3.19
2019,5,20,2.73
2019,5,21,2.52
2019,5,22,3.01
2019,5,23,2.95
2019,5,24,2.46
2019,5,25,2.41
2019,5,26,2.98
2019,5,27,2.42
2019,5,28,2.37
2019,5,29,3.37
2019,5,30,3.3
2019,5,31,1.81
2019,6,1,3.1
2019,6,2,2.85
2019,6,3,2.02
2019,6,4,2.24
2019,6,5,2.21
2019,6,6,2.31
2019,6,7,2.36
2019,6,8,2.8
2019,6,9,2.57
2019,6,10,3.11
2019,6,11,3.75
2019,6,12,2.62
2019,6,13,2.14
2019,6,14,2.01
2019,6,15,2.66
2019,6,16,2.14
2019,6,17,2.52
2019,6,18,1.34
2019,6,19,1.53
2019,6,20,1.62
2019,6,21,1.36
2019,6,22,1.77
2019,6,23,1.62
2019,6,24,2.15
2019,6,25,1.81
2019,6,26,2.39
2019,6,27,2.3
2019,6,28,3.35
2019,6,29,1.33
2019,6,30,2.98
2019,7,1,2.34
2019,7,2,2.53
2019,7,3,2.66
2019,7,4,2.23
2019,7,5,2.59
2019,7,6,1.77
2019,7,7,2.18
2019,7,8,2.52
2019,7,9,2.55
2019,7,10,2.87
2019,7,11,2.11
2019,7,12,4.25
2019,7,13,1.03
2019,7,14,2.87
2019,7,15,5.07
2019,7,16,2.36
2019,7,17,2.5
2019,7,18,2.48
2019,7,19,1.62
2019,7,20,1.27
2019,7,21,2.01
2019,7,22,2.98
2019,7,23,1.97
2019,7,24,2.61
2019,7,25,2.99
2019,7,26,2.27
2019,7,27,2.45
2019,7,28,2.03
2019,7,29,3.74
2019,7,30,2.39
2019,7,31,1.62
2019,8,1,2.42
2019,8,2,2.9
2019,8,3,2.82
2019,8,4,2.34
2019,8,5,2.16
2019,8,6,2.43
2019,8,7,2.73
2019,8,8,2.17
2019,8,9,1.86
2019,8,10,1.49
2019,8,11,2.35
2019,8,12,2.78
2019,8,13,1.65
2019,8,14,2.21
2019,8,15,3.29
2019,8,16,3.26
2019,8,17,2.59
2019,8,18,2.33
2019,8,19,3.33
2019,8,20,2.05
2019,8,21,1.99
2019,8,22,2.05
2019,8,23,1.85
2019,8,24,1.84
2019,8,25,1.96
2019,8,26,1.56
2019,8,27,1.31
2019,8,28,2.26
2019,8,29,1.74
2019,8,30,2.16
2019,8,31,2.55
2019,9,1,2.63
2019,9,2,3.67
2019,9,3,2.46
2019,9,4,2.7
2019,9,5,2.16
2019,9,6,2.6
2019,9,7,2.26
2019,9,8,2.19
2019,9,9,2.84
2019,9,10,2.66
2019,9,11,2.52
2019,9,12,2.59
2019,9,13,2.09
2019,9,14,2.59
2019,9,15,3.75
2019,9,16,2.7
2019,9,17,3.12
2019,9,18,4.8
2019,9,19,3.41
2019,9,20,3.22
2019,9,21,2.8
2019,9,22,3.09
2019,9,23,4.12
2019,9,24,2.99
2019,9,25,3.36
2019,9,26,3.17
2019,9,27,2.59
2019,9,28,3.02
2019,9,29,2.58
2019,9,30,4.02
2019,10,1,2.66
2019,10,2,3.62
2019,10,3,2.07
2019,10,4,2.66
2019,10,5,2.53
2019,10,6,2.43
2019,10,7,2.38
2019,10,8,2.53
2019,10,9,2.27
2019,10,10,3.27
2019,10,11,3.36
2019,10,12,2.24
2019,10,13,3.05
2019,10,14,2.76
2019,10,15,3.3
2019,10,16,1.26
2019,10,17,2.52
2019,10,18,4.09
2019,10,19,3.0
2019,10,20,3.95
2019,10,21,2.81
2019,10,22,3.81
2019,10,23,3.32
2019,10,24,2.95
2019,10,25,2.96
2019,10,26,2.87
2019,10,27,1.52
2019,10,28,2.95
2019,10,29,4.02
2019,10,30,2.18
2019,10,31,2.88
2019,11,1,3.23
2019,11,2,2.7
2019,11,3,2.3
2019,11,4,2.16
2019,11,5,1.89
2019,11,6,1.65
2019,11,7,2.1
2019,11,8,3.73
2019,11,9,2.35
2019,11,10,2.85
2019,11,11,3.38
2019,11,12,3.55
2019,11,13,2.88
2019,11,14,2.23
2019,11,15,3.19
2019,11,16,4.48
2019,11,17,4.46
2019,11,18,3.12
2019,11,19,3.86
2019,11,20,3.67
2019,11,21,3.29
2019,11,22,3.1
2019,11,23,3.31
2019,11,24,2.49
2019,11,25,2.8
2019,11,26,2.45
2019,11,27,2.53
2019,11,28,2.33
2019,11,29,2.75
2019,11,30,2.12
2019,12,1,2.95
2019,12,2,3.52
2019,12,3,1.77
2019,12,4,2.91
2019,12,5,2.24
2019,12,6,2.69
2019,12,7,3.37
2019,12,8,2.7
2019,12,9,2.77
2019,12,10,3.02
2019,12,11,2.66
2019,12,12,2.04
2019,12,13,2.12
2019,12,14,3.52
2019,12,15,2.73
2019,12,16,2.64
2019,12,17,4.45
2019,12,18,1.97
2019,12,19,2.78
2019,12,20,1.73
2019,12,21,2.17
2019,12,22,2.09
2019,12,23,2.31
2019,12,24,2.52
2019,12,25,1.99
2019,12,26,2.14
2019,12,27,1.93
2019,12,28,2.28
2019,12,29,2.66
2019,12,30,2.59
2019,12,31,3.0
2020,1,1,2.61
2020,1,2,3.27
2020,1,3,2.65
2020,1,4,3.18
2020,1,5,2.72
2020,1,6,2.98
2020,1,7,2.53
2020,1,8,2.51
2020,1,9,2.11
2020,1,10,2.7
2020,1,11,1.85
2020,1,12,2.21
2020,1,13,2.42
2020,1,14,2.59
2020,1,15,2.68
2020,1,16,2.11
2020,1,17,2.01
2020,1,18,2.47
2020,1,19,2.29
2020,1,20,1.55
2020,1,21,3.36
2020,1,22,2.93
2020,1,23,3.32
2020,1,24,2.62
2020,1,25,3.28
2020,1,26,3.77
2020,1,27,3.16
2020,1,28,3.27
2020,1,29,3.61
2020,1,30,2.45
2020,1,31,2.34
2020,2,1,2.6
2020,2,2,1.27
2020,2,3,2.36
2020,2,4,1.84
2020,2,5,1.79
2020,2,6,2.09
2020,2,7,3.31
2020,2,8,3.11
2020,2,9,3.27
2020,2,10,2.85
2020,2,11,2.41
2020,2,12,2.59
2020,2,13,2.95
2020,2,14,3.3
2020,2,15,2.51
2020,2,16,2.82
2020,2,17,2.11
2020,2,18,2.41
2020,2,19,3.14
2020,2,20,2.91
2020,2,21,3.52
2020,2,22,4.15
2020,2,23,3.12
2020,2,24,3.37
2020,2,25,3.75
2020,2,26,2.75
2020,2,27,3.33
2020,2,28,2.95
2020,2,29,3.52
2020,3,1,3.11
2020,3,2,3.23
2020,3,3,3.45
2020,3,4,3.25
2020,3,5,2.92
2020,3,6,3.14
2020,3,7,3.51
2020,3,8,3.34
2020,3,9,3.26
2020,3,10,3.31
2020,3,11,2.98
2020,3,12,4.53
2020,3,13,3.43
2020,3,14,3.87
2020,3,15,3.24
2020,3,16,3.24
2020,3,17,3.85
2020,3,18,3.57
2020,3,19,3.93
2020,3,20,4.42
2020,3,21,3.51
2020,3,22,3.23
2020,3,23,3.36
2020,3,24,2.82
2020,3,25,3.32
2020,3,26,3.77
2020,3,27,3.64
2020,3,28,3.92
2020,3,29,2.93
2020,3,30,3.08
2020,3,31,2.14
2020,4,1,2.77
2020,4,2,2.98
2020,4,3,3.29
2020,4,4,2.77
2020,4,5,1.68
2020,4,6,0.99
2020,4,7,1.89
2020,4,8,3.09
2020,4,9,2.15
2020,4,10,1.16
2020,4,11,2.37
2020,4,12,2.6
2020,4,13,3.03
2020,4,14,4.0
2020,4,15,3.49
2020,4,16,3.59
2020,4,17,3.01
2020,4,18,4.16
2020,4,19,2.58
2020,4,20,4.12
2020,4,21,1.96
2020,4,22,2.41
2020,4,23,2.52
2020,4,24,2.63
2020,4,25,2.63
2020,4,26,1.95
2020,4,27,1.88
2020,4,28,2.73
2020,4,29,3.09
2020,4,30,2.8
2020,5,1,1.95
2020,5,2,2.27
2020,5,3,1.88
2020,5,4,2.79
2020,5,5,3.23
2020,5,6,3.85
2020,5,7,1.7
2020,5,8,2.64
2020,5,9,1.5
2020,5,10,2.45
2020,5,11,2.91
2020,5,12,2.48
2020,5,13,2.34
2020,5,14,2.7
2020,5,15,2.31
2020,5,16,2.46
2020,5,17,1.91
2020,5,18,2.08
2020,5,19,2.07
2020,5,20,2.2
2020,5,21,2.08
2020,5,22,2.77
2020,5,23,2.4
2020,5,24,1.92
2020,5,25,2.5
2020,5,26,1.73
2020,5,27,3.8
2020,5,28,3.04
2020,5,29,3.19
2020,5,30,2.58
2020,5,31,2.91
2020,6,1,2.91
2020,6,2,2.4
2020,6,3,4.07
2020,6,4,2.62
2020,6,5,2.56
2020,6,6,2.26
2020,6,7,3.12
2020,6,8,2.23
2020,6,9,5.03
2020,6,10,3.26
2020,6,11,3.13
2020,6,12,2.39
2020,6,13,2.8
2020,6,14,2.6
2020,6,15,1.87
2020,6,16,2.06
2020,6,17,3.53
2020,6,18,1.52
2020,6,19,2.5
2020,6,20,2.94
2020,6,21,1.51
2020,6,22,1.76
2020,6,23,1.9
2020,6,24,1.64
2020,6,25,3.03
2020,6,26,2.24
2020,6,27,2.35
2020,6,28,2.4
2020,6,29,2.02
2020,6,30,2.95
2020,7,1,2.51
2020,7,2,2.28
2020,7,3,2.87
2020,7,4,2.76
2020,7,5,2.9
2020,7,6,2.49
2020,7,7,2.27
2020,7,8,3.21
2020,7,9,1.59
2020,7,10,1.9
2020,7,11,3.19
2020,7,12,2.67
2020,7,13,2.2
2020,7,14,2.54
2020,7,15,2.26
2020,7,16,3.41
2020,7,17,2.45
2020,7,18,1.8
2020,7,19,1.66
2020,7,20,3.38
2020,7,21,2.93
2020,7,22,2.44
2020,7,23,2.75
2020,7,24,2.8
2020,7,25,3.14
2020,7,26,2.6
2020,7,27,2.31
2020,7,28,2.6
2020,7,29,1.99
2020,7,30,2.59
2020,7,31,2.19
2020,8,1,1.15
2020,8,2,1.94
2020,8,3,2.73
2020,8,4,2.02
2020,8,5,1.65
2020,8,6,2.74
2020,8,7,1.57
2020,8,8,1.88
2020,8,9,2.15
2020,8,10,3.63
2020,8,11,2.2
2020,8,12,2.41
2020,8,13,3.02
2020,8,14,2.48
2020,8,15,2.45
2020,8,16,2.01
2020,8,17,3.73
2020,8,18,3.51
2020,8,19,4.77
2020,8,20,2.86
2020,8,21,3.0
2020,8,22,2.9
2020,8,23,2.55
2020,8,24,3.68
2020,8,25,3.05
2020,8,26,3.26
2020,8,27,2.69
2020,8,28,2.65
2020,8,29,3.94
2020,8,30,2.0
2020,8,31,2.89
2020,9,1,3.28
2020,9,2,2.03
2020,9,3,2.93
2020,9,4,2.07
2020,9,5,2.48
2020,9,6,3.14
2020,9,7,3.55
2020,9,8,2.41
2020,9,9,2.73
2020,9,10,2.55
2020,9,11,3.34
2020,9,12,2.78
2020,9,13,2.99
2020,9,14,2.4
2020,9,15,2.65
2020,9,16,2.99
2020,9,17,2.59
2020,9,18,2.54
2020,9,19,4.41
2020,9,20,2.8
2020,9,21,2.91
2020,9,22,2.67
2020,9,23,3.08
2020,9,24,3.16
2020,9,25,3.02
2020,9,26,1.89
2020,9,27,2.2
2020,9,28,2.8
2020,9,29,2.91
2020,9,30,2.62
2020,10,1,3.15
2020,10,2,4.91
2020,10,3,4.23
2020,10,4,3.52
2020,10,5,3.0
2020,10,6,2.1
2020,10,7,2.94
2020,10,8,3.35
2020,10,9,1.61
2020,10,10,1.71
2020,10,11,2.48
2020,10,12,2.5
2020,10,13,2.9
